SOURCE_ID;DATASET_ID;LATITUDE;LONGITUDE;CRS;COUNTRY;STATE;SAMPLE_DATE;SAMPLE_YEAR;Stock_00_05;Stock_05_15;Stock_15_30;Stock_30_60;Stock_60_100
soildata_dataset;doi:10.60502/SoilData/R91CFI;-23.8;-54.1;EPSG:4326;Brazil;MS;;2019;2.93;3.655;;;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348825;-53.664029;EPSG:4326;Brazil;RS;;;7.3101651767;13.5903590902;19.801446333;36.9692794001;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.355601;-53.660333;EPSG:4326;Brazil;RS;;;8.1468950461;11.8749060105;16.2241986363;32.3070923071;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.347782;-53.66118;EPSG:4326;Brazil;RS;;;10.4745338489;16.2551686328;21.4558192111;41.6704273073;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348611;-53.66078;EPSG:4326;Brazil;RS;;;7.2612277481;19.7856948418;33.6422016935;35.2495147166;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.351567;-53.659539;EPSG:4326;Brazil;RS;;;8.3784105344;10.8992064185;16.0972887544;37.3760092927;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.353908;-53.658415;EPSG:4326;Brazil;RS;;;7.1931687332;10.8524353474;15.3769572263;27.3904336931;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.349658;-53.658017;EPSG:4326;Brazil;RS;;;7.1805360816;11.5779294581;13.6713150993;28.560768361;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350457;-53.65777;EPSG:4326;Brazil;RS;;;7.2176882049;11.8267147206;18.2457837361;33.5849353383;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.35393;-53.656388;EPSG:4326;Brazil;RS;;;12.8481884132;18.4503753059;20.8026221495;40.0066571314;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.346673;-53.657064;EPSG:4326;Brazil;RS;;;9.3784902764;14.0906631663;19.402813613;40.8876229443;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348331;-53.656242;EPSG:4326;Brazil;RS;;;9.429689338;14.3008856272;20.5586703116;40.4960017232;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350898;-53.655063;EPSG:4326;Brazil;RS;;;7.7754688035;11.6073083065;16.2656842039;32.7493766861;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348391;-53.653701;EPSG:4326;Brazil;RS;;;12.3989555831;15.7494741303;18.5432693922;38.0649448943;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350212;-53.652863;EPSG:4326;Brazil;RS;;;8.0574446388;12.6115889502;18.445220204;35.941061207;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.357063;-53.660742;EPSG:4326;Brazil;RS;;;13.0093068836;17.772331867;22.7153750692;45.9556921801;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.354245;-53.660514;EPSG:4326;Brazil;RS;;;8.2785472482;5.244286355;8.3318648875;18.4244855092;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.354027;-53.661044;EPSG:4326;Brazil;RS;;;7.5214504315;11.2061416634;12.6839465432;14.0980603619;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.353977;-53.661269;EPSG:4326;Brazil;RS;;;7.9840623696;10.7607853799;15.2028791842;27.7734060664;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.352952;-53.658391;EPSG:4326;Brazil;RS;;;13.5437971888;15.8568126343;19.7785275662;33.6508286106;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.352681;-53.66068;EPSG:4326;Brazil;RS;;;8.393251061;11.3603271171;15.1405385659;34.4203012561;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.351617;-53.660631;EPSG:4326;Brazil;RS;;;9.804082995;12.0838170654;16.0034980463;34.2217698932;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348637;-53.659895;EPSG:4326;Brazil;RS;;;10.0542168997;12.1767330083;14.9858652926;40.2162927994;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348873;-53.662074;EPSG:4326;Brazil;RS;;;8.9219839863;15.1766629011;19.1497194422;37.2108026704;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.3482;-53.66011;EPSG:4326;Brazil;RS;;;8.2427641949;13.5768783381;19.396927935;38.5168735319;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.347225;-53.657006;EPSG:4326;Brazil;RS;;;11.7085266905;14.9544167094;19.1939739597;33.1585336404;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.347758;-53.655589;EPSG:4326;Brazil;RS;;;10.0835829712;15.7057274106;21.1005508581;46.67290376;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348918;-53.654837;EPSG:4326;Brazil;RS;;;8.2445330859;18.3764762677;26.4678771166;30.8641835298;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.35085;-53.653878;EPSG:4326;Brazil;RS;;;9.3806979966;12.4670386579;14.2511444464;14.0205588991;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.351158;-53.653793;EPSG:4326;Brazil;RS;;;7.3001768063;8.8796757355;10.9801787338;17.7628167243;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.352144;-53.655044;EPSG:4326;Brazil;RS;;;9.911158748;14.5950719295;19.0333012347;36.4824690877;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.351385;-53.653737;EPSG:4326;Brazil;RS;;;8.1538950711;11.5205729906;13.686522438;25.9904845003;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350881;-53.655464;EPSG:4326;Brazil;RS;;;9.0527581777;14.6830308068;18.5381859655;32.21051605;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.351856;-53.655912;EPSG:4326;Brazil;RS;;;10.8981315327;16.3418701043;22.4009818121;46.5568305508;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.349145;-53.659754;EPSG:4326;Brazil;RS;;;30.3408196577;33.7038209073;31.3454773308;47.1416671042;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.35045;-53.661291;EPSG:4326;Brazil;RS;;;27.8497752562;21.5314683093;36.8243758237;74.9931796109;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350854;-53.66229;EPSG:4326;Brazil;RS;;;9.7652844726;14.6450807296;22.0570749087;24.228231889;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.353739;-53.660079;EPSG:4326;Brazil;RS;;;16.5762800364;30.2399912937;34.0826869589;96.5482517109;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.354319;-53.658581;EPSG:4326;Brazil;RS;;;26.2530446215;26.4137725714;29.9666154555;44.1667553516;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.354234;-53.657868;EPSG:4326;Brazil;RS;;;24.0193422399;29.3718504269;25.4341440697;43.9451832635;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.351179;-53.657727;EPSG:4326;Brazil;RS;;;23.946780889;28.6881565909;29.9793437891;44.706153731;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.35081;-53.657686;EPSG:4326;Brazil;RS;;;18.723631902;21.5965715706;29.4547709989;43.2665845286;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348136;-53.658348;EPSG:4326;Brazil;RS;;;27.6729996022;40.385579201;30.809410347;48.6435348498;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.347742;-53.65773;EPSG:4326;Brazil;RS;;;43.330770347;33.2119735869;24.1652520978;31.4024579683;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350367;-53.654123;EPSG:4326;Brazil;RS;;;15.7282242953;20.5611641314;24.5829784097;37.6277161636;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350629;-53.655447;EPSG:4326;Brazil;RS;;;15.0483305655;24.9364228427;26.1868429337;42.9974536581;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.35011;-53.656155;EPSG:4326;Brazil;RS;;;24.247552103;26.3153453216;26.4831164735;42.9776461019;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350681;-53.6569;EPSG:4326;Brazil;RS;;;22.3746248212;33.8753434854;30.9398099008;42.8843897926;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.34968;-53.655989;EPSG:4326;Brazil;RS;;;18.9294886827;26.2471102492;20.674069963;29.1896511052;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.349214;-53.654494;EPSG:4326;Brazil;RS;;;6.7257765929;12.6730464866;21.1008801938;37.4907187267;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.348822;-53.653774;EPSG:4326;Brazil;RS;;;15.7469102433;24.9277735173;21.26542831;25.2574829294;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350513;-53.65947;EPSG:4326;Brazil;RS;;;9.1183462482;40.2910194265;58.3840375878;30.4310587375;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350111;-53.660201;EPSG:4326;Brazil;RS;;;13.1370254802;17.7625437617;26.5046738743;37.9561898837;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.34976;-53.6556;EPSG:4326;Brazil;RS;;;9.4272071412;15.367380979;23.0313246775;46.3219652023;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.349364;-53.653747;EPSG:4326;Brazil;RS;;;12.3611141317;11.9169714436;17.9252160554;41.7406533693;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.350129;-53.662889;EPSG:4326;Brazil;RS;;;8.9168915677;15.7885954747;21.3662276227;32.837787335;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.347641;-53.6592;EPSG:4326;Brazil;RS;;;4.3834320659;7.6600796459;8.446210748;15.0243355402;
soildata_dataset;doi:10.60502/SoilData/FBSGZZ;-29.352419;-53.657059;EPSG:4326;Brazil;RS;;;7.5771829005;10.895521396;13.4717252651;26.2086984385;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.383991;-50.523662;EPSG:4326;Brazil;RS;;;38.2232477167;70.5490591199;91.8006931634;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.383741;-50.523635;EPSG:4326;Brazil;RS;;;26.3284669587;57.0679078446;69.5276251966;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.384263;-50.523687;EPSG:4326;Brazil;RS;;;26.8523224159;73.8970517516;107.6276258325;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.301847;-50.240832;EPSG:4326;Brazil;RS;;;37.8398238682;64.8091547294;57.8630214024;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.30183;-50.24054;EPSG:4326;Brazil;RS;;;35.147326363;59.4431584807;71.1255151563;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.301811;-50.240217;EPSG:4326;Brazil;RS;;;31.1271824328;61.5208380097;79.3989795575;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.313392;-50.264513;EPSG:4326;Brazil;RS;;;39.6099508569;67.7212654578;69.7887836852;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.313384;-50.264179;EPSG:4326;Brazil;RS;;;25.628;54.203;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.313359;-50.263891;EPSG:4326;Brazil;RS;;;28.656;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.9305;-50.365644;EPSG:4326;Brazil;RS;;;17.2519853291;30.1312513535;45.6207633174;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.93051;-50.366278;EPSG:4326;Brazil;RS;;;13.7103726829;24.8061853346;41.4804419825;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.9306;-50.365947;EPSG:4326;Brazil;RS;;;19.6952996948;35.09278304;43.1929172652;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.92481;-50.368284;EPSG:4326;Brazil;RS;;;32.4563190606;57.4686386374;56.685042302;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.9276;-50.36827;EPSG:4326;Brazil;RS;;;13.292891073;34.5752608122;61.4638481148;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.93015;-50.368243;EPSG:4326;Brazil;RS;;;8.9204545599;36.3265058342;62.7920396058;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.418648;-50.579039;EPSG:4326;Brazil;RS;;;29.8435003415;59.4443133267;84.6151863319;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.418927;-50.579017;EPSG:4326;Brazil;RS;;;33.1975;66.8935;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.419206;-50.579023;EPSG:4326;Brazil;RS;;;36.9471574031;78.0541096047;101.0797329921;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.16782;-50.9788;EPSG:4326;Brazil;RS;;;34.1946309076;74.4717457021;116.5586233903;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.168065;-50.97871;EPSG:4326;Brazil;RS;;;37.1984033384;75.3801216319;90.8804750297;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.167568;-50.97892;EPSG:4326;Brazil;RS;;;36.7467036087;84.4381037725;115.7831926188;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.17748;-50.11682;EPSG:4326;Brazil;RS;;;38.955;78.0495;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.177205;-50.116876;EPSG:4326;Brazil;RS;;;32.8032611704;53.5088804352;68.7628583944;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.177762;-50.116823;EPSG:4326;Brazil;RS;;;42.2675;88.3795;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.172299;-50.120606;EPSG:4326;Brazil;RS;;;31.4125238357;69.5545875169;93.4158886474;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.172546;-50.12058;EPSG:4326;Brazil;RS;;;41.076;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.172829;-50.120557;EPSG:4326;Brazil;RS;;;36.3697947782;64.9995043121;72.7887009097;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.130625;-50.37652;EPSG:4326;Brazil;RS;;;28.014;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.130348;-50.376526;EPSG:4326;Brazil;RS;;;28.0075;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.130912;-50.376515;EPSG:4326;Brazil;RS;;;26.8824251794;45.3566471658;50.3989276548;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.25828;-50.275054;EPSG:4326;Brazil;RS;;;25.0620931756;48.7185101626;59.3203966618;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.258484;-50.274779;EPSG:4326;Brazil;RS;;;37.0774778384;79.1209320613;87.4025901003;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.258072;-50.275311;EPSG:4326;Brazil;RS;;;26.1061644526;49.6694518985;79.0243836489;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.261044;-50.258794;EPSG:4326;Brazil;RS;;;27.1609847457;44.2947574168;61.4972578375;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.26124;-50.259009;EPSG:4326;Brazil;RS;;;20.337666816;38.8919962514;52.4093369326;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.260827;-50.258577;EPSG:4326;Brazil;RS;;;27.726458173;48.3503983346;65.6921434923;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.317789;-50.364002;EPSG:4326;Brazil;RS;;;30.24;53.0235;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.317789;-50.363737;EPSG:4326;Brazil;RS;;;34.24;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.31779;-50.364255;EPSG:4326;Brazil;RS;;;35.9205;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.317556;-50.36401;EPSG:4326;Brazil;RS;;;27.692;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.318033;-50.36398;EPSG:4326;Brazil;RS;;;31.347;59.331;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.34873;-50.646828;EPSG:4326;Brazil;RS;;;29.756;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.348742;-50.647144;EPSG:4326;Brazil;RS;;;29.2840080541;57.1110583387;62.8159336072;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.348781;-50.647492;EPSG:4326;Brazil;RS;;;29.3494002077;60.8285003947;82.3240993976;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.408893;-50.35801;EPSG:4326;Brazil;RS;;;37.0995439703;69.2816250391;73.3668309906;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.40886;-50.358631;EPSG:4326;Brazil;RS;;;39.4458638273;68.2310574722;76.8490787005;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.408897;-50.358307;EPSG:4326;Brazil;RS;;;36.1927874492;81.1395796297;96.2216329211;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.71249;-50.605965;EPSG:4326;Brazil;RS;;;20.336436013;46.8405501278;62.6690138592;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.70995;-50.60597;EPSG:4326;Brazil;RS;;;28.1178608083;50.2667152686;54.3614239231;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.71517;-50.605931;EPSG:4326;Brazil;RS;;;31.6314203131;54.5628687013;57.2337109856;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.68571;-50.606071;EPSG:4326;Brazil;RS;;;30.15;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.68327;-50.606067;EPSG:4326;Brazil;RS;;;25.3345699111;48.473804201;64.4716258879;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.68871;-50.60606;EPSG:4326;Brazil;RS;;;25.8620596737;50.5227150972;64.3202252291;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.37912;-50.74268;EPSG:4326;Brazil;RS;;;32.1331770054;71.8357732698;119.8770497248;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.37901;-50.73958;EPSG:4326;Brazil;RS;;;12.1956356388;54.490400923;133.2339634382;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.37895;-50.73656;EPSG:4326;Brazil;RS;;;17.7587902329;52.5788089044;121.7184008627;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.343298;-50.284508;EPSG:4326;Brazil;RS;;;27.1765982107;57.4122316814;86.3681701079;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.343487;-50.28427;EPSG:4326;Brazil;RS;;;28.7887781689;52.1312253205;72.8649965106;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.343106;-50.284726;EPSG:4326;Brazil;RS;;;28.4621044887;60.1100177447;82.0078777666;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.17406;-50.177589;EPSG:4326;Brazil;RS;;;26.8679679152;51.3691963559;57.183835729;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.173989;-50.177343;EPSG:4326;Brazil;RS;;;32.6330726657;57.5376223688;57.8363049656;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.173774;-50.177618;EPSG:4326;Brazil;RS;;;28.2731975829;50.4859827512;49.7258196659;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.174342;-50.177579;EPSG:4326;Brazil;RS;;;29.1393223081;55.9377106038;77.2659670881;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.174125;-50.177827;EPSG:4326;Brazil;RS;;;28.1561017892;51.5191083864;58.4387898244;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.339322;-50.449085;EPSG:4326;Brazil;RS;;;32.4329389814;62.6150878641;72.5889731545;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.338818;-50.449061;EPSG:4326;Brazil;RS;;;31.592182235;65.8043184001;88.0354993649;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.339034;-50.449089;EPSG:4326;Brazil;RS;;;26.6147558323;61.1373493096;90.5438948581;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.3546;-50.135781;EPSG:4326;Brazil;RS;;;15.3459550003;47.0232019265;75.0818430733;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.35977;-50.135792;EPSG:4326;Brazil;RS;;;15.58;40.604;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.357107;-50.135782;EPSG:4326;Brazil;RS;;;40.4685;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.208641;-50.14376;EPSG:4326;Brazil;RS;;;40.5722618519;79.9254099029;138.6223282453;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.208499;-50.143483;EPSG:4326;Brazil;RS;;;35.172;59.53;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.208347;-50.143931;EPSG:4326;Brazil;RS;;;23.5155;54.8475;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.208919;-50.143589;EPSG:4326;Brazil;RS;;;36.14;67.257;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.208786;-50.144013;EPSG:4326;Brazil;RS;;;61.3102581364;111.6561854063;85.3735564573;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.475678;-50.231144;EPSG:4326;Brazil;RS;;;35.9536743445;73.5207021329;91.5096235226;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.475859;-50.230971;EPSG:4326;Brazil;RS;;;39.4416820756;81.1174216305;144.0508962938;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.476064;-50.230734;EPSG:4326;Brazil;RS;;;28.884;56.432;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.134158;-50.99414;EPSG:4326;Brazil;RS;;;30.8535;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.133871;-50.99455;EPSG:4326;Brazil;RS;;;31.8899899719;64.6257555977;96.1322544304;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.13445;-50.99413;EPSG:4326;Brazil;RS;;;32.9975;56.5055;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.130142;-50.8964;EPSG:4326;Brazil;RS;;;33.0776040892;67.9310371651;93.3363587458;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.129595;-50.89661;EPSG:4326;Brazil;RS;;;33.9389789434;67.5213781904;74.1436428661;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.12989;-50.8965;EPSG:4326;Brazil;RS;;;34.1125535518;66.1149066103;75.5545398379;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.171268;-50.180193;EPSG:4326;Brazil;RS;;;55.5788839789;71.2997706839;66.9313453372;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.17156;-50.18015;EPSG:4326;Brazil;RS;;;19.3667422396;29.4211948701;112.7800628904;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.171826;-50.180156;EPSG:4326;Brazil;RS;;;26.97;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.173633;-50.47179;EPSG:4326;Brazil;RS;;;59.45;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.173357;-50.47207;EPSG:4326;Brazil;RS;;;47.808;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.173097;-50.47173;EPSG:4326;Brazil;RS;;;42.588;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.79551;-50.121679;EPSG:4326;Brazil;RS;;;23.364;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.79246;-50.121232;EPSG:4326;Brazil;RS;;;20.3077722986;40.3561690773;55.4300586241;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.79477;-50.121461;EPSG:4326;Brazil;RS;;;20.5910029996;40.4613413879;59.0756556125;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.409306;-50.354474;EPSG:4326;Brazil;RS;;;38.7340086061;61.5088693333;58.4501220606;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.409307;-50.354757;EPSG:4326;Brazil;RS;;;28.6969256595;70.0648610397;85.5982133008;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.409306;-50.355118;EPSG:4326;Brazil;RS;;;27.156122504;53.0252570735;46.4576204225;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.6445;-50.60583;EPSG:4326;Brazil;RS;;;22.6694385854;37.6070732179;40.5514881967;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.064736;-50.605837;EPSG:4326;Brazil;RS;;;19.7793754001;34.0981101272;42.9605144727;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.064192;-50.605857;EPSG:4326;Brazil;RS;;;31.2518144472;45.8686587402;41.5705268126;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.373389;-50.432477;EPSG:4326;Brazil;RS;;;31.8163107075;54.2309523381;76.7827369544;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.373656;-50.432481;EPSG:4326;Brazil;RS;;;30.0193691109;60.371637613;75.629993276;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.373125;-50.432507;EPSG:4326;Brazil;RS;;;31.7397112599;59.2201990331;72.7880897071;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.374302;-50.430669;EPSG:4326;Brazil;RS;;;38.8507523104;65.150815862;89.6564318276;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.374287;-50.430351;EPSG:4326;Brazil;RS;;;31.2463042267;62.8056827613;80.019013012;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.374306;-50.430971;EPSG:4326;Brazil;RS;;;32.6833964296;67.3491911958;92.0264123746;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.487614;-50.223957;EPSG:4326;Brazil;RS;;;37.935;74.466;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.487903;-50.224004;EPSG:4326;Brazil;RS;;;29.9866947965;65.4990376976;86.1192675059;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.48732;-50.223911;EPSG:4326;Brazil;RS;;;24.8543983745;79.2592250309;108.0253765945;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.141964;-50.98204;EPSG:4326;Brazil;RS;;;34.8044671233;66.5603828561;81.8631500206;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.141973;-50.985206;EPSG:4326;Brazil;RS;;;35.2182673268;69.8539616097;84.6787710635;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.141954;-50.97899;EPSG:4326;Brazil;RS;;;36.45;;;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.13122;-50.95199;EPSG:4326;Brazil;RS;;;40.8836953956;60.5040837802;79.8572208242;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.130665;-50.95167;EPSG:4326;Brazil;RS;;;18.3832271487;43.3542106295;84.3345622219;;
soildata_dataset;doi:10.60502/SoilData/OXT1PI;-29.130958;-50.95168;EPSG:4326;Brazil;RS;;;28.3900894241;52.145337663;68.4905729129;;
